260,17570,Warship,12,0x3f70...7576,7,8,13,8,14,13,Giganotosaurus'spine,Deinonychus'paws,Styracosaurus'leg,Maiasaura'skull,Chindesaurus'ribs,Deinonychus'tail,0.17
217,10977,Assault,81,0x32b3...c31A,10,12,5,10,6,15,Polacanthus'spine,Nuthetes'paws,Nodosaurus'leg,Carnotaurus'skull,Iguanodon'ribs,Stenonychosaurus'tail,0.16
272,19768,Destroyer,0,0xDDb6...48EE,10,15,6,14,11,9,Oviraptor'spine,Criorhynchus'paws,Yangchuanosaurus'leg,Ichthyosaurs'skull,Lufengosaurus'ribs,Baryonyx'tail,0.19
218,2731,Cruiser,3,0xA848...Bf20,12,6,13,5,7,6,Enigmosaurus'spine,Giganotosaurus'paws,Ornitholestes'leg,Scelidosaurus'skull,Aragosaurus'ribs,Allosaurus'tail,0.11
203,13389,Destroyer,16,0x5DB3...a8a1,15,15,11,7,11,15,Argentinosaurus'spine,Triceratops'paws,Criorhynchus'leg,Psittacosaurus'skull,Monoclonius'ribs,Compsognathus'tail,0.27
234,17494,Destroyer,12,0x52c4...6A33,10,15,13,7,14,13,Struthiomimus'spine,Spinosaur'paws,Heterodontosaurus'leg,Indosaurus'skull,Iguanodon'ribs,Laosaurus'tail,0.21
239,3020,Destroyer,26,0xcbfc...5842,11,15,14,6,7,13,Hypselosaurus'spine,Plateosaurus'paws,Hylaeosaurus'leg,Spinosaurus'skull,Liliensternus'ribs,Anchisaurus'tail,0.20
240,33061,Destroyer,88,0x0df4...8069,12,14,9,6,6,8,Ceratosaurus'spine,Segnosaurus'paws,Ornitholestes'leg,Arctosaurus'skull,Arctosaurus'ribs,Tsintaosaurus'tail,0.27
254,16843,Frigate,95,0x171a...A39c,10,10,10,12,11,10,Criorhynchus'spine,Deinocheirus'paws,Dromaeosaurus'leg,Liliensternus'skull,Kunmingosaurus'ribs,Edmontosaurus'tail,0.10
251,173,Frigate,23,0xd848...12b8,11,9,10,13,13,13,Criorhynchus'spine,Heterodontosaurus'paws,Corythosaurus'leg,Diplodocus'skull,Labocania'ribs,Hypacrosaurus'tail,0.40
260,17570,Warship,12,0x3f70...7576,7,8,13,8,14,13,Giganotosaurus'spine,Deinonychus'paws,Styracosaurus'leg,Maiasaura'skull,Chindesaurus'ribs,Deinonychus'tail,0.17
217,10977,Assault,81,0x32b3...c31A,10,12,5,10,6,15,Polacanthus'spine,Nuthetes'paws,Nodosaurus'leg,Carnotaurus'skull,Iguanodon'ribs,Stenonychosaurus'tail,0.16
272,19768,Destroyer,0,0xDDb6...48EE,10,15,6,14,11,9,Oviraptor'spine,Criorhynchus'paws,Yangchuanosaurus'leg,Ichthyosaurs'skull,Lufengosaurus'ribs,Baryonyx'tail,0.19
274,28018,Frigate,88,0x351D...ed00,7,11,10,13,7,12,Brachiosaurus'spine,Diplodocus'paws,Mosasaurus'leg,Dimorphodon'skull,Tenontosaurus'ribs,Coelophysis'tail,0.13
316,11014,Transport,40,0x2521...63be,13,9,11,12,11,13,Argentinosaurus'spine,Mamenchisaurus'paws,Dimetrodon'leg,Hypsilophodon'skull,Aepisaurus'ribs,Cryptoclidus'tail,0.21
18032,6888,Cruiser,10,0xd4c1...f730,11,13,15,8,10,13,Styracosaurus'spine,Oviraptor'paws,Aegyptosaurus'leg,Shamosaurus'skull,Drinker'ribs,Hypacrosaurus'tail,0.19
330,15967,Assault,59,0x7684...0b00,6,13,10,8,14,15,Tsintaosaurus'spine,Edmontosaurus'paws,Ceratosaurus'leg,Labocania'skull,Yangchuanosaurus'ribs,Lesothosaurus'tail,0.17
371,13177,Destroyer,15,0xdAcC...ce24,5,13,5,9,13,8,Aepisaurus'spine,Carnotaurus'paws,Carcharodontosaurus'leg,Maiasaura'skull,Pachyrhinosaurus'ribs,Ultrasaurus'tail,0.15
367,31746,Warship,89,0x351D...ed00,9,11,12,12,15,12,Compsognathus'spine,Lycorhinus'paws,Torvosaurus'leg,Ricardoestesia'skull,Tienshanosaurus'ribs,Tyrannosaurus'tail,0.30
387,13530,Destroyer,24,0xcfF6...a09F,10,15,8,6,6,5,Barosaurus'spine,Mussaurus'paws,Cryptoclidus'leg,Ornitholestes'skull,Lufengosaurus'ribs,Struthiomimus'tail,0.15
300,9430,Frigate,50,0x351D...ed00,6,6,8,9,8,6,Jurassosaurus'spine,Dimetrodon'paws,Tsintaosaurus'leg,Laosaurus'skull,Archaeopteryx'ribs,Pteranodon'tail,0.17
393,19586,Destroyer,0,0x4779...9e08,7,16,10,9,10,15,Mandschurosaurus'spine,Spinosaur'paws,Deinonychus'leg,Cryptoclidus'skull,Triceratops'ribs,Triceratops'tail,0.17
411,9141,Assault,27,0x9eBe...31D5,8,12,14,14,5,15,Hypselosaurus'spine,Acrocanthosaurus'paws,Tuojiangosaurus'leg,Nuthetes'skull,Stegosaurus'ribs,Styracosaurus'tail,0.15
414,6907,Warship,96,0x51a6...A1D3,5,12,11,8,15,13,Spinosaurus'spine,Nuthetes'paws,Labocania'leg,Oviraptor'skull,Minmi'ribs,Plesiosaurs'tail,0.16
427,10928,Destroyer,34,0x2865...627F,8,15,7,5,5,12,Dromaeosaurus'spine,Pentaceratop'paws,Ornitholestes'leg,Lufengosaurus'skull,Ornithischians'ribs,Ingenue'tail,0.14
433,17539,Destroyer,9,0x8d6e...86dC,12,13,6,5,7,12,Velociraptor'spine,Segnosaurus'paws,Troodon'leg,Mosasaurus'skull,Stegoceras'ribs,Quetzalcoatlus'tail,0.15
420,15278,Cruiser,94,0x9c51...449b,11,5,13,5,8,11,Andesaurus'spine,Suchomimus'paws,Triceratops'leg,Deinocheirus'skull,Psittacosaurus'ribs,Pterodactylus'tail,0.12
434,2615,Destroyer,76,0x8571...BC40,14,15,9,10,14,8,Indosaurus'spine,Pterodactylus'paws,Parasaurolophus'leg,Chasmosaurus'skull,Seismosaurus'ribs,Brontosaurus'tail,0.23
462,10228,Cruiser,10,0x3297...0507,12,11,14,14,10,10,Laplatasaurus'spine,Diplodocus'paws,Nanosaurus'leg,Regnosaurus'skull,Gastonia'ribs,Corythosaurus'tail,0.22
18015,24767,Frigate,57,0x8e18...1234,8,8,10,11,5,11,Brachiosaurus'spine,Argentinosaurus'paws,Shamosaurus'leg,Arctosaurus'skull,Gryposaurus'ribs,Lufengosaurus'tail,0.15
533,22522,Cruiser,77,0xa6aa...0DB4,15,12,15,15,12,8,Yangchuanosaurus'spine,Baryonyx'paws,Deinocheirus'leg,Alectrosaurus'skull,Criorhynchus'ribs,Troodon'tail,0.15
518,8709,Warship,43,0x19e6...3942,5,5,5,6,8,5,Polacanthus'spine,Suchomimus'paws,Ornithischians'leg,Aepisaurus'skull,Mandschurosaurus'ribs,Hypselosaurus'tail,0.09
488,12082,Warship,64,0xaaB5...3160,9,10,11,10,14,5,Spinosaur'spine,Aragosaurus'paws,Acrocanthosaurus'leg,Dimetrodon'skull,Nuthetes'ribs,Pachycephalosaurus'tail,0.14
539,2713,Cruiser,100,0x8f80...5c7E,6,6,15,14,6,15,Euhelopus'spine,Hypacrosaurus'paws,Struthiomimus'leg,Apatosaurus'skull,Yangchuanosaurus'ribs,Adasaurus'tail,0.10
521,26726,Frigate,27,0xB057...2dd8,6,6,7,15,13,9,Seismosaurus'spine,Coelophysis'paws,Antarctosaurus'leg,Hadrosaurus'skull,Nanosaurus'ribs,Antarctosaurus'tail,0.11
547,14014,Assault,60,0x76bC...C394,11,10,8,9,11,14,Kunmingosaurus'spine,Pteranodon'paws,Lufengosaurus'leg,Lycorhinus'skull,Ingenue'ribs,Dromaeosaurus'tail,0.10
552,15544,Destroyer,45,0x0BF1...1CeC,14,15,14,10,8,5,Adasaurus'spine,Stegoceras'paws,Drinker'leg,Barosaurus'skull,Jurassosaurus'ribs,Elmisaurus'tail,0.17
584,34139,Destroyer,68,0x1d19...0392,8,15,11,9,13,8,Spinosaur'spine,Psittacosaurus'paws,Procompsognathus'leg,Tsintaosaurus'skull,Protoceratop'ribs,Alectrosaurus'tail,0.11
538,2434,Cruiser,13,0x5cA7...fdEd,5,13,13,12,5,5,Centrosaurus'spine,Techhnosaurus'paws,Liliensternus'leg,Nuthetes'skull,Maiasaura'ribs,Aepisaurus'tail,0.10
594,18463,Frigate,76,0xa392...6380,8,13,9,14,11,9,Minmi'spine,Oviraptor'paws,Arctosaurus'leg,Lycorhinus'skull,Ceratosaurus'ribs,Labocania'tail,0.14
595,12673,Frigate,1,0x503d...04Cc,9,8,7,14,7,9,Lycorhinus'spine,Aegyptosaurus'paws,Antarctosaurus'leg,Polacanthus'skull,Compsognathus'ribs,Ichthyosaurs'tail,0.11
597,12996,Transport,12,0x12fe...2C41,15,13,12,13,5,15,Lesothosaurus'spine,Mosasaurus'paws,Giganotosaurus'leg,Corythosaurus'skull,Brontosaurus'ribs,Styracosaurus'tail,0.27
497,9581,Frigate,80,0x9B6A...C3f7,12,10,6,12,8,8,Parasaurolophus'spine,Carcharodontosaurus'paws,Orodromeus'leg,Hypselosaurus'skull,Deinocheirus'ribs,Spinosaur'tail,0.13
604,15968,Cruiser,26,0xDeAB...F3b5,11,14,15,13,12,10,Acrocanthosaurus'spine,Elmisaurus'paws,Corythosaurus'leg,Quetzalcoatlus'skull,Spinosaurus'ribs,Aragosaurus'tail,0.30
628,14661,Warship,71,0x0Cf5...A0FC,12,13,8,13,15,15,Dromaeosaurus'spine,Lufengosaurus'paws,Pentaceratop'leg,Allosaurus'skull,Telmatosaurus'ribs,Telmatosaurus'tail,0.21
618,3701,Destroyer,86,0x53bF...1Ac7,9,15,6,5,7,13,Sauropelta'spine,Pentaceratop'paws,Ornitholestes'leg,Orodromeus'skull,Nuthetes'ribs,Argentinosaurus'tail,0.09
616,3670,Warship,79,0x70e5...3Ced,10,6,12,8,14,13,Nodosaurus'spine,Hypacrosaurus'paws,Megalosaurus'leg,Labocania'skull,Apatosaurus'ribs,Lycorhinus'tail,0.10
641,12400,Transport,74,0xEa07...5096,15,8,6,9,13,11,Oviraptor'spine,Lesothosaurus'paws,Carcharodontosaurus'leg,Tienshanosaurus'skull,Shamosaurus'ribs,Dimorphodon'tail,0.10
651,39555,Destroyer,60,0x0145...B79c,5,14,11,11,7,8,Pteranodon'spine,Iguanodon'paws,Nipponosaurus'leg,Dimorphodon'skull,Mandschurosaurus'ribs,Elosaurus 'tail,0.09
649,2922,Destroyer,23,0x469F...c56A,5,14,11,9,12,5,Spinosaurus'spine,Elmisaurus'paws,Dimorphodon'leg,Hadrosaurus'skull,Nanosaurus'ribs,Struthiomimus'tail,0.10
666,16618,Destroyer,24,0xf230...3D7b,12,15,14,13,7,15,Tuojiangosaurus'spine,Drinker'paws,Anatosaurus'leg,Tornieria'skull,Drinker'ribs,Maiasaura'tail,0.40
610,46131,Destroyer,16,0x351D...ed00,8,13,11,5,10,8,Spinosaurus'spine,Ultrasaurus'paws,Chasmosaurus'leg,Suchomimus'skull,Anatosaurus'ribs,Elosaurus 'tail,0.10
602,14374,Destroyer,89,0x3bD8...Cb3b,10,15,12,14,12,8,Anchisaurus'spine,Spinosaur'paws,Nanosaurus'leg,Struthiomimus'skull,Branchiosaurus'ribs,Elosaurus 'tail,0.28
650,11550,Frigate,83,0xe336...8Ef6,9,11,5,14,6,11,Dimetrodon'spine,Therizinosaurus'paws,Daspletosaurus'leg,Torvosaurus'skull,Tienshanosaurus'ribs,Pachyrhinosaurus'tail,0.10
315,14626,Destroyer,15,0x0Eeb...a8a5,6,15,9,8,15,13,Ichthyosaurs'spine,Spinosaur'paws,Titanosaurs'leg,Archaeopteryx'skull,Indosaurus'ribs,Anatosaurus'tail,0.35
423,2661,Frigate,47,0xf10D...7BCa,6,9,6,10,8,8,Pterodactylus'spine,Eoraptor'paws,Acrocanthosaurus'leg,Argentinosaurus'skull,Struthiomimus'ribs,Elosaurus 'tail,0.15
646,33473,Assault,16,0x30a6...247b,12,12,8,7,5,14,Jurassosaurus'spine,Maiasaura'paws,Andesaurus'leg,Segnosaurus'skull,Hypselosaurus'ribs,Dimetrodon'tail,0.11
634,8489,Destroyer,31,0xff46...7029,8,14,11,12,7,7,Shamosaurus'spine,Minmi'paws,Minmi'leg,Carnotaurus'skull,Tuojiangosaurus'ribs,Aegyptosaurus'tail,0.19
489,33646,Cruiser,50,0x351D...ed00,12,12,15,13,5,14,Gastonia'spine,Cryptoclidus'paws,Mandschurosaurus'leg,Techhnosaurus'skull,Argentinosaurus'ribs,Parasaurolophus'tail,0.22
481,2936,Destroyer,85,0x5160...286B,9,15,11,9,13,7,Pteranodon'spine,Brachiosaurus'paws,Plesiosaurs'leg,Shantungosaurus'skull,Adasaurus'ribs,Tornieria'tail,0.26
671,11183,Warship,45,0x9a85...cb1c,8,11,12,6,15,8,Nodosaurus'spine,Dilophosaurus'paws,Regnosaurus'leg,Elasmosaurus'skull,Parasaurolophus'ribs,Hadrosaurus'tail,0.15
718,12588,Frigate,61,0x7E63...c160,11,5,10,13,13,13,Apatosaurus'spine,Protoceratop'paws,Dilophosaurus'leg,Tenontosaurus'skull,Nipponosaurus'ribs,Branchiosaurus'tail,0.16
284,16742,Frigate,85,0x38eE...6ac1,8,13,10,14,12,8,Tsintaosaurus'spine,Ornithischians'paws,Therizinosaurus'leg,Anchisaurus'skull,Parasaurolophus'ribs,Liliensternus'tail,0.26
732,3292,Cruiser,26,0x419d...0A7B,15,15,15,8,15,13,Caudipteryx'spine,Brachiosaurus'paws,Branchiosaurus'leg,Archaeopteryx'skull,Dimorphodon'ribs,Edmontonia'tail,1.00
725,2713,Cruiser,100,0x8f80...5c7E,6,6,15,14,6,15,Euhelopus'spine,Hypacrosaurus'paws,Struthiomimus'leg,Apatosaurus'skull,Yangchuanosaurus'ribs,Adasaurus'tail,0.13
738,24870,Destroyer,97,0x351D...ed00,11,15,11,15,13,15,Mamenchisaurus'spine,Chasmosaurus'paws,Pachycephalosaurus'leg,Tenontosaurus'skull,Nipponosaurus'ribs,Styracosaurus'tail,0.69
747,20417,Warship,3,0x1b5f...B706,11,7,11,9,13,11,Spinosaurus'spine,Kunmingosaurus'paws,Euoplocephalus'leg,Aegyptosaurus'skull,Suchomimus'ribs,Daspletosaurus'tail,0.10
450,19649,Warship,4,0x4665...cf15,11,10,11,11,15,13,Elasmosaurus'spine,Aragosaurus'paws,Quetzalcoatlus'leg,Archaeopteryx'skull,Aegyptosaurus'ribs,Lambeosaurus'tail,0.50
513,13646,Transport,24,0x642f...6ba3,15,12,13,10,5,5,Regnosaurus'spine,Chindesaurus'paws,Nodosaurus'leg,Stegosaurus'skull,Monoclonius'ribs,Laplatasaurus'tail,0.15
757,13523,Frigate,80,0x6795...CdAB,6,11,11,12,8,11,Spinosaur'spine,Scelidosaurus'paws,Apatosaurus'leg,Laosaurus'skull,Ricardoestesia'ribs,Minmi'tail,0.12
536,3492,Frigate,39,0x351D...ed00,9,10,6,13,7,7,Parasaurolophus'spine,Struthiomimus'paws,Corythosaurus'leg,Edmontonia'skull,Scelidosaurus'ribs,Psittacosaurus'tail,0.11
766,3061,Assault,39,0x351D...ed00,8,5,11,12,5,13,Shantungosaurus'spine,Centrosaurus'paws,Torvosaurus'leg,Segnosaurus'skull,Pteranodon'ribs,Argentinosaurus'tail,0.09
775,8018,Cruiser,19,0xba9d...F195,9,9,13,10,7,12,Tienshanosaurus'spine,Lesothosaurus'paws,Lesothosaurus'leg,Tornieria'skull,Stegosaurus'ribs,Tenontosaurus'tail,0.10
781,26038,Transport,18,0x351D...ed00,13,10,11,9,11,10,Shamosaurus'spine,Procompsognathus'paws,Archaeopteryx'leg,Shamosaurus'skull,Gastonia'ribs,Ichthyosaurs'tail,0.04
740,25452,Destroyer,40,0x5870...c4ff,9,14,13,12,13,6,Giganotosaurus'spine,Edmontosaurus'paws,Shamosaurus'leg,Alectrosaurus'skull,Enigmosaurus'ribs,Shamosaurus'tail,0.32
787,25067,Transport,64,0x1774...eD53,15,14,11,13,11,8,Argentinosaurus'spine,Drinker'paws,Hypselosaurus'leg,Hypsilophodon'skull,Monoclonius'ribs,Brachiosaurus'tail,0.19
788,26802,Warship,26,0x1329...1a72,7,12,9,11,13,10,Mandschurosaurus'spine,Baryonyx'paws,Pteranodon'leg,Maiasaura'skull,Shantungosaurus'ribs,Segnosaurus'tail,0.11
759,14891,Cruiser,73,0x1E87...5cED,11,10,15,11,9,13,Pachyrhinosaurus'spine,Deinocheirus'paws,Indosaurus'leg,Megalosaurus'skull,Psittacosaurus'ribs,Shantungosaurus'tail,0.20
778,9961,Assault,90,0x1ea0...7CBE,5,13,8,5,6,15,Ceratosaurus'spine,Nipponosaurus'paws,Ricardoestesia'leg,Protoceratop'skull,Heterodontosaurus'ribs,Arctosaurus'tail,0.14
502,15619,Warship,79,0x53d9...f4F8,14,9,11,7,15,8,Plateosaurus'spine,Daspletosaurus'paws,Mamenchisaurus'leg,Kunmingosaurus'skull,Seismosaurus'ribs,Deinocheirus'tail,0.17
808,26802,Warship,26,0x1329...1a72,7,12,9,11,13,10,Mandschurosaurus'spine,Baryonyx'paws,Pteranodon'leg,Maiasaura'skull,Shantungosaurus'ribs,Segnosaurus'tail,0.23
809,23819,Destroyer,45,0xc28d...F22d,8,15,14,5,12,15,Techhnosaurus'spine,Apatosaurus'paws,Troodon'leg,Quetzalcoatlus'skull,Enigmosaurus'ribs,Stegoceras'tail,0.25
18064,25080,Cruiser,29,0xBEa2...c11e,12,13,13,10,7,9,Alectrosaurus'spine,Edmontosaurus'paws,Nodosaurus'leg,Titanosaurs'skull,Gastonia'ribs,Ichthyosaurs'tail,0.14
189,3052,Destroyer,55,0xf665...5AB9,10,15,13,5,12,15,Alectrosaurus'spine,Archaeopteryx'paws,Brontosaurus'leg,Quetzalcoatlus'skull,Dromaeosaurus'ribs,Arctosaurus'tail,0.27
824,18290,Cruiser,77,0x987F...F416,11,12,15,9,8,6,Styracosaurus'spine,Baryonyx'paws,Lufengosaurus'leg,Hypselosaurus'skull,Deinonychus'ribs,Enigmosaurus'tail,0.12
506,17665,Assault,30,0xC431...De76,14,9,14,11,8,15,Mosasaurus'spine,Arctosaurus'paws,Edmontosaurus'leg,Barosaurus'skull,Orodromeus'ribs,Jurassosaurus'tail,0.28
332,3361,Cruiser,45,0x2ecE...1F72,11,8,13,13,13,10,Ornitholestes'spine,Branchiosaurus'paws,Dilophosaurus'leg,Tenontosaurus'skull,Elosaurus 'ribs,Archaeopteryx'tail,0.21
758,15288,Destroyer,70,0x9C13...3384,5,15,12,11,13,11,Lesothosaurus'spine,Pterodactylus'paws,Barosaurus'leg,Shantungosaurus'skull,Mosasaurus'ribs,Acrocanthosaurus'tail,0.30
845,13523,Frigate,80,0x6795...CdAB,6,11,11,12,8,11,Spinosaur'spine,Scelidosaurus'paws,Apatosaurus'leg,Laosaurus'skull,Ricardoestesia'ribs,Minmi'tail,0.19
859,7224,Transport,95,0x351D...ed00,12,8,8,10,8,8,Brontosaurus'spine,Argentinosaurus'paws,Nodosaurus'leg,Laosaurus'skull,Therizinosaurus'ribs,Elosaurus 'tail,0.09
627,20,Assault,60,0xBCD7...B11F,13,12,5,5,7,15,Dimetrodon'spine,Acrocanthosaurus'paws,Aragosaurus'leg,Polacanthus'skull,Pentaceratop'ribs,Adasaurus'tail,1.00
856,131,Assault,92,0xb720...FeE2,8,8,6,9,12,14,Parasaurolophus'spine,Yangchuanosaurus'paws,Procompsognathus'leg,Torosaurus'skull,Oviraptor'ribs,Ceratosaurus'tail,0.18
865,22187,Destroyer,57,0x2A60...1Fd7,9,14,13,7,6,9,Lambeosaurus'spine,Elmisaurus'paws,Brachiosaurus'leg,Ingenue'skull,Tienshanosaurus'ribs,Labocania'tail,0.10
855,7214,Destroyer,51,0x842C...81f1,13,15,6,11,14,5,Pterodactylus'spine,Torosaurus'paws,Pteranodon'leg,Dilophosaurus'skull,Chasmosaurus'ribs,Laplatasaurus'tail,0.18
868,3310,Destroyer,83,0x002f...3411,5,15,11,12,10,15,Elasmosaurus'spine,Triceratops'paws,Liliensternus'leg,Plesiosaurs'skull,Caudipteryx'ribs,Styracosaurus'tail,0.22
654,37690,Cruiser,86,0x4C2C...8183,5,5,8,5,8,5,Baryonyx'spine,Centrosaurus'paws,Triceratops'leg,Plateosaurus'skull,Andesaurus'ribs,Elmisaurus'tail,0.09
852,8539,Frigate,95,0xA266...E05E,13,5,6,14,7,14,Sauropelta'spine,Styracosaurus'paws,Ultrasaurus'leg,Coelophysis'skull,Stenonychosaurus'ribs,Ceratosaurus'tail,0.12
880,9005,Cruiser,9,0xa3E4...d59D,7,16,16,15,15,16,Ricardoestesia'spine,Edmontonia'paws,Nanosaurus'leg,Pteranodon'skull,Ricardoestesia'ribs,Arctosaurus'tail,0.53
287,648,Cruiser,95,0x351D...ed00,11,12,15,13,10,10,Styracosaurus'spine,Plesiosaurs'paws,Hypselosaurus'leg,Regnosaurus'skull,Telmatosaurus'ribs,Megalosaurus'tail,0.40
491,5465,Assault,67,0x2D66...71c4,13,7,6,11,10,14,Velociraptor'spine,Deinonychus'paws,Elasmosaurus'leg,Regnosaurus'skull,Allosaurus'ribs,Dromaeosaurus'tail,0.15
823,13469,Transport,51,0xA671...31f5,11,5,6,9,8,11,Sauropelta'spine,Ricardoestesia'paws,Kunmingosaurus'leg,Deinocheirus'skull,Elosaurus 'ribs,Dimorphodon'tail,0.11
470,14769,Frigate,30,0x5978...c71E,13,7,10,13,7,7,Apatosaurus'spine,Deinonychus'paws,Allosaurus'leg,Brachiosaurus'skull,Pentaceratop'ribs,Euhelopus'tail,0.15
889,26802,Warship,26,0x1329...1a72,7,12,9,11,13,10,Mandschurosaurus'spine,Baryonyx'paws,Pteranodon'leg,Maiasaura'skull,Shantungosaurus'ribs,Segnosaurus'tail,0.23
770,16094,Cruiser,100,0x0DD6...c991,9,6,15,14,6,14,Styracosaurus'spine,Dimetrodon'paws,Nanosaurus'leg,Apatosaurus'skull,Compsognathus'ribs,Triceratops'tail,0.14
908,33454,Transport,31,0xA481...317a,15,8,10,6,8,11,Tsintaosaurus'spine,Ingenue'paws,Regnosaurus'leg,Laosaurus'skull,Brontosaurus'ribs,Dimorphodon'tail,0.14
914,33454,Transport,31,0xA481...317a,15,8,10,6,8,11,Tsintaosaurus'spine,Ingenue'paws,Regnosaurus'leg,Laosaurus'skull,Brontosaurus'ribs,Dimorphodon'tail,0.16
923,3329,Frigate,47,0xccF0...d23b,5,13,6,15,5,9,Archaeopteryx'spine,Corythosaurus'paws,Polacanthus'leg,Pterodactylus'skull,Acrocanthosaurus'ribs,Torosaurus'tail,0.15
925,8403,Cruiser,0,0x184C...1d05,13,6,15,8,14,11,Pachyrhinosaurus'spine,Giganotosaurus'paws,Titanosaurs'leg,Elosaurus 'skull,Stenonychosaurus'ribs,Hypsilophodon'tail,0.20
621,14559,Frigate,68,0x94a9...a701,5,14,14,15,13,14,Pachycephalosaurus'spine,Seismosaurus'paws,Alectrosaurus'leg,Shantungosaurus'skull,Lambeosaurus'ribs,Telmatosaurus'tail,0.60
773,3061,Assault,39,0x351D...ed00,8,5,11,12,5,13,Shantungosaurus'spine,Centrosaurus'paws,Torvosaurus'leg,Segnosaurus'skull,Pteranodon'ribs,Argentinosaurus'tail,0.12
486,14298,Assault,88,0xB38D...c083,12,8,13,6,11,15,Lufengosaurus'spine,Nodosaurus'paws,Cryptoclidus'leg,Psittacosaurus'skull,Anchisaurus'ribs,Stegoceras'tail,0.16
881,7665,Destroyer,61,0xdDA5...c283,6,15,7,14,13,9,Deinocheirus'spine,Aepisaurus'paws,Arctosaurus'leg,Mussaurus'skull,Laosaurus'ribs,Scelidosaurus'tail,0.25
903,27586,Destroyer,66,0x40B2...7F5A,11,15,13,6,10,8,Ornitholestes'spine,Triceratops'paws,Chindesaurus'leg,Hylaeosaurus'skull,Styracosaurus'ribs,Monoclonius'tail,0.20
938,3090,Warship,7,0xD5a3...cE60,6,11,6,11,12,8,Tenontosaurus'spine,Diplodocus'paws,Minmi'leg,Alectrosaurus'skull,Chindesaurus'ribs,Brontosaurus'tail,0.18
960,5296,Assault,0,0xC974...5ff2,5,6,7,5,11,14,Therizinosaurus'spine,Adasaurus'paws,Stegoceras'leg,Ichthyosaurs'skull,Pachyrhinosaurus'ribs,Ricardoestesia'tail,0.11
959,15329,Assault,80,0x0b6e...2c07,7,7,10,7,9,13,Indosaurus'spine,Hadrosaurus'paws,Chindesaurus'leg,Dromaeosaurus'skull,Chindesaurus'ribs,Centrosaurus'tail,0.12
961,2727,Destroyer,76,0x351D...ed00,7,14,7,14,6,8,Deinonychus'spine,Iguanodon'paws,Nanosaurus'leg,Pachyrhinosaurus'skull,Tuojiangosaurus'ribs,Ultrasaurus'tail,0.11
977,5587,Destroyer,68,0x56d3...Bb61,9,14,12,11,13,8,Nodosaurus'spine,Seismosaurus'paws,Shamosaurus'leg,Branchiosaurus'skull,Nuthetes'ribs,Ultrasaurus'tail,0.21
988,5825,Cruiser,27,0x564d...708c,5,13,14,8,8,7,Techhnosaurus'spine,Minmi'paws,Aegyptosaurus'leg,Laosaurus'skull,Mandschurosaurus'ribs,Ornithischians'tail,0.11
1002,18383,Transport,65,0xFBc0...ABb2,15,13,5,9,6,6,Daspletosaurus'spine,Nipponosaurus'paws,Carcharodontosaurus'leg,Stenonychosaurus'skull,Laplatasaurus'ribs,Aegyptosaurus'tail,0.13
998,7833,Frigate,30,0xF11c...E539,11,11,10,15,5,13,Segnosaurus'spine,Lycorhinus'paws,Coelophysis'leg,Arctosaurus'skull,Edmontosaurus'ribs,Laosaurus'tail,0.21
