538,2434,Cruiser,21,0x5cA76A7b97128131519Aa7FAF133A83C3428fdEd,5,13,13,12,5,5,Centrosaurus'spine,Techhnosaurus'sail,Liliensternus'leg,Nuthetes'skull,Maiasaura'ribs,Aepisaurus'tail,37.28
594,18463,Frigate,96,0xa3924b53CDCd3Ac591180369ba2CC09270D56380,8,13,9,14,11,9,Minmi'spine,Oviraptor'sail,Arctosaurus'leg,Lycorhinus'skull,Ceratosaurus'ribs,Labocania'tail,51.10
595,12673,Frigate,21,0x503dd3a5D30013D273F888221212a3265A5504Cc,9,8,7,14,7,9,Lycorhinus'spine,Aegyptosaurus'sail,Antarctosaurus'leg,Polacanthus'skull,Compsognathus'ribs,Ichthyosaurs'tail,41.01
597,12996,Transport,69,0x12feC5ab50385E797A6a280Be714BA86BE122C41,15,13,12,13,5,15,Lesothosaurus'spine,Mosasaurus'sail,Giganotosaurus'leg,Corythosaurus'skull,Brontosaurus'ribs,Styracosaurus'tail,100.66
497,9581,Frigate,22,0x9B6A7d9caAbbe05856b1D0cbF79f59B698B0C3f7,12,10,6,12,8,8,Parasaurolophus'spine,Carcharodontosaurus'sail,Orodromeus'leg,Hypselosaurus'skull,Deinocheirus'ribs,Spinosaur'tail,48.09
604,15968,Cruiser,51,0x1dcB0B481b32980fFcE89bd9BE83151041f11587,11,14,15,13,12,10,Acrocanthosaurus'spine,Elmisaurus'sail,Corythosaurus'leg,Quetzalcoatlus'skull,Spinosaurus'ribs,Aragosaurus'tail,111.85
628,14661,Warship,22,0x0Cf50c69e4be6157a2d6A7E8dafc97eCd3b7A0FC,12,13,8,13,15,15,Dromaeosaurus'spine,Lufengosaurus'sail,Pentaceratop'leg,Allosaurus'skull,Telmatosaurus'ribs,Telmatosaurus'tail,78.29
618,3701,Destroyer,86,0x53bFC82c5Ad146a29028586f1fb84273a1261Ac7,9,15,6,5,7,13,Sauropelta'spine,Pentaceratop'sail,Ornitholestes'leg,Orodromeus'skull,Nuthetes'ribs,Argentinosaurus'tail,33.55
616,3670,Warship,9,0x70e54B9114FcffC49B5D7D32566b8E33eFc63Ced,10,6,12,8,14,13,Nodosaurus'spine,Hypacrosaurus'sail,Megalosaurus'leg,Labocania'skull,Apatosaurus'ribs,Lycorhinus'tail,37.28
641,12400,Transport,96,0xc0CDF9e25660ff69609b4488e1A4128ffC71D522,15,8,6,9,13,11,Oviraptor'spine,Lesothosaurus'sail,Carcharodontosaurus'leg,Tienshanosaurus'skull,Shamosaurus'ribs,Dimorphodon'tail,37.28
651,39555,Destroyer,12,0x70a6b0F844d5f4e8d1b5A3f050740C0FD5c01B3D,5,14,11,11,7,8,Pteranodon'spine,Iguanodon'sail,Nipponosaurus'leg,Dimorphodon'skull,Mandschurosaurus'ribs,Elosaurus 'tail,33.55
649,2922,Destroyer,76,0x469F6F823AE8D51773F776209D39fB4B24f3c56A,5,14,11,9,12,5,Spinosaurus'spine,Elmisaurus'sail,Dimorphodon'leg,Hadrosaurus'skull,Nanosaurus'ribs,Struthiomimus'tail,37.28
666,16618,Destroyer,51,0xf23068457BDc21C9b045813eaa1ddD1714703D7b,12,15,14,13,7,15,Tuojiangosaurus'spine,Drinker'sail,Anatosaurus'leg,Tornieria'skull,Drinker'ribs,Maiasaura'tail,149.13
610,46131,Destroyer,35,0xf0caBda34d1D2eefF0A9A6d429c8528f938a9Fb5,8,13,11,5,10,8,Spinosaurus'spine,Ultrasaurus'sail,Chasmosaurus'leg,Suchomimus'skull,Anatosaurus'ribs,Elosaurus 'tail,37.28
602,14374,Destroyer,76,0x3bD882c5956F92818d9a835195526CFA6f5ACb3b,10,15,12,14,12,8,Anchisaurus'spine,Spinosaur'sail,Nanosaurus'leg,Struthiomimus'skull,Branchiosaurus'ribs,Elosaurus 'tail,104.39
650,11550,Frigate,2,0xe3360c418E65362c414146D5a54C1a5A02b18Ef6,9,11,5,14,6,11,Dimetrodon'spine,Therizinosaurus'sail,Daspletosaurus'leg,Torvosaurus'skull,Tienshanosaurus'ribs,Pachyrhinosaurus'tail,37.28
315,14626,Destroyer,51,0x0Eeb17a66E7db9AeaD62BC61436cF12922B8a8a5,6,15,9,8,15,13,Ichthyosaurs'spine,Spinosaur'sail,Titanosaurs'leg,Archaeopteryx'skull,Indosaurus'ribs,Anatosaurus'tail,130.49
423,2661,Frigate,59,0x351DB7B6ADca9846FB0E0DBB3d61f57b66b8ed00,6,9,6,10,8,8,Pterodactylus'spine,Eoraptor'sail,Acrocanthosaurus'leg,Argentinosaurus'skull,Struthiomimus'ribs,Elosaurus 'tail,55.92
646,33473,Assault,35,0x30a6D99Aca12eEBEF8F83b89a1220478D070247b,12,12,8,7,5,14,Jurassosaurus'spine,Maiasaura'sail,Andesaurus'leg,Segnosaurus'skull,Hypselosaurus'ribs,Dimetrodon'tail,41.01
634,8489,Destroyer,47,0xff46a8D9363C2006C13EDa3d13d4d92B1D407029,8,14,11,12,7,7,Shamosaurus'spine,Minmi'sail,Minmi'leg,Carnotaurus'skull,Tuojiangosaurus'ribs,Aegyptosaurus'tail,70.84
489,33646,Cruiser,41,0x0faEAF3e139fB19F2AcdF70DF2B0542f799b4f18,12,12,15,13,5,14,Gastonia'spine,Cryptoclidus'sail,Mandschurosaurus'leg,Techhnosaurus'skull,Argentinosaurus'ribs,Parasaurolophus'tail,83.51
481,2936,Destroyer,37,0x51602f6E4E082076C2cA75b763dce949024A286B,9,15,11,9,13,7,Pteranodon'spine,Brachiosaurus'sail,Plesiosaurs'leg,Shantungosaurus'skull,Adasaurus'ribs,Tornieria'tail,96.93
671,11183,Warship,72,0x9a85a9e4337EBC1f448c6b0A1e2a66CEBd94cb1c,8,11,12,6,15,8,Nodosaurus'spine,Dilophosaurus'sail,Regnosaurus'leg,Elasmosaurus'skull,Parasaurolophus'ribs,Hadrosaurus'tail,55.92
718,12588,Frigate,85,0x7E635dF5e18267d56EEf635402A7eF26F587c160,11,5,10,13,13,13,Apatosaurus'spine,Protoceratop'sail,Dilophosaurus'leg,Tenontosaurus'skull,Nipponosaurus'ribs,Branchiosaurus'tail,59.52
284,16742,Frigate,8,0x38eE00112Eb9DFb852d7771cF4526dfb40986ac1,8,13,10,14,12,8,Tsintaosaurus'spine,Ornithischians'sail,Therizinosaurus'leg,Anchisaurus'skull,Parasaurolophus'ribs,Liliensternus'tail,96.72
732,3292,Cruiser,50,0x419dAf007be4fb8FB5161C51Fc534b3901AE0A7B,15,15,15,8,15,13,Caudipteryx'spine,Brachiosaurus'sail,Branchiosaurus'leg,Archaeopteryx'skull,Dimorphodon'ribs,Edmontonia'tail,372.01
725,2713,Cruiser,85,0x8f805DCd2578d840F687d4aEb1bec1317e4d5c7E,6,6,15,14,6,15,Euhelopus'spine,Hypacrosaurus'sail,Struthiomimus'leg,Apatosaurus'skull,Yangchuanosaurus'ribs,Adasaurus'tail,47.99
738,24870,Destroyer,60,0xf18E0F688E0e509D4f8B50990EFeBbE65C1B68F7,11,15,11,15,13,15,Mamenchisaurus'spine,Chasmosaurus'sail,Pachycephalosaurus'leg,Tenontosaurus'skull,Nipponosaurus'ribs,Styracosaurus'tail,256.69
747,20417,Warship,45,0x1b5fAcc8300b07BFAcAb2040E490Db62FF40B706,11,7,11,9,13,11,Spinosaurus'spine,Kunmingosaurus'sail,Euoplocephalus'leg,Aegyptosaurus'skull,Suchomimus'ribs,Daspletosaurus'tail,37.20
450,19649,Warship,55,0x4665D2625dC3e300d17BBAA36D18521bEF9fcf15,11,10,11,11,15,13,Elasmosaurus'spine,Aragosaurus'sail,Quetzalcoatlus'leg,Archaeopteryx'skull,Aegyptosaurus'ribs,Lambeosaurus'tail,186.00
513,13646,Transport,74,0x642fFF9696c25ADcaB8a14292f7a50901Fa36ba3,15,12,13,10,5,5,Regnosaurus'spine,Chindesaurus'sail,Nodosaurus'leg,Stegosaurus'skull,Monoclonius'ribs,Laplatasaurus'tail,55.80
757,13523,Frigate,9,0xaaeF778577b9B8a13AD377b2377Ff3D3fAB0e2a1,6,11,11,12,8,11,Spinosaur'spine,Scelidosaurus'sail,Apatosaurus'leg,Laosaurus'skull,Ricardoestesia'ribs,Minmi'tail,44.64
536,3492,Frigate,69,0xECE2dCdEA556cc54C33D28C86aAEFA33677d27e3,9,10,6,13,7,7,Parasaurolophus'spine,Struthiomimus'sail,Corythosaurus'leg,Edmontonia'skull,Scelidosaurus'ribs,Psittacosaurus'tail,40.92
766,3061,Assault,39,0x351DB7B6ADca9846FB0E0DBB3d61f57b66b8ed00,8,5,11,12,5,13,Shantungosaurus'spine,Centrosaurus'sail,Torvosaurus'leg,Segnosaurus'skull,Pteranodon'ribs,Argentinosaurus'tail,33.48
775,8018,Cruiser,66,0xba9d39b89348C5Cb3360528FaEe7A0B8A4f7F195,9,9,13,10,7,12,Tienshanosaurus'spine,Lesothosaurus'sail,Lesothosaurus'leg,Tornieria'skull,Stegosaurus'ribs,Tenontosaurus'tail,37.20
781,26038,Transport,44,0x09111265186AD5D82fF96ADb24ebc3398027Cb6F,13,10,11,9,11,10,Shamosaurus'spine,Procompsognathus'sail,Archaeopteryx'leg,Shamosaurus'skull,Gastonia'ribs,Ichthyosaurs'tail,14.90
740,25452,Destroyer,84,0x7796E4DAD27dc7306e2293eA19507c9FF457df12,9,14,13,12,13,6,Giganotosaurus'spine,Edmontosaurus'sail,Shamosaurus'leg,Alectrosaurus'skull,Enigmosaurus'ribs,Shamosaurus'tail,119.24
787,25067,Transport,13,0x1774121c02AA8088fCD50893aA5b78941179eD53,15,14,11,13,11,8,Argentinosaurus'spine,Drinker'sail,Hypselosaurus'leg,Hypsilophodon'skull,Monoclonius'ribs,Brachiosaurus'tail,70.80
788,26802,Warship,58,0x13292DCDcd4Fb99d32e6C98E7aa5eAeDf4121a72,7,12,9,11,13,10,Mandschurosaurus'spine,Baryonyx'sail,Pteranodon'leg,Maiasaura'skull,Shantungosaurus'ribs,Segnosaurus'tail,40.99
759,14891,Cruiser,23,0x576281aF86af18c0bFCc5B4CD69395Da2d03acf0,11,10,15,11,9,13,Pachyrhinosaurus'spine,Deinocheirus'sail,Indosaurus'leg,Megalosaurus'skull,Psittacosaurus'ribs,Shantungosaurus'tail,74.52
778,9961,Assault,24,0x1ea086D85846E43A63A93bC73E854266EE4D7CBE,5,13,8,5,6,15,Ceratosaurus'spine,Nipponosaurus'sail,Ricardoestesia'leg,Protoceratop'skull,Heterodontosaurus'ribs,Arctosaurus'tail,53.10
502,15619,Warship,34,0x31B9Db810a5252c6D7FA278f29Ae823969a29553,14,9,11,7,15,8,Plateosaurus'spine,Daspletosaurus'sail,Mamenchisaurus'leg,Kunmingosaurus'skull,Seismosaurus'ribs,Deinocheirus'tail,62.97
808,26802,Warship,58,0x13292DCDcd4Fb99d32e6C98E7aa5eAeDf4121a72,7,12,9,11,13,10,Mandschurosaurus'spine,Baryonyx'sail,Pteranodon'leg,Maiasaura'skull,Shantungosaurus'ribs,Segnosaurus'tail,85.70
809,23819,Destroyer,64,0xc28d0b1144332dc2Af24242d174398e17F5cF22d,8,15,14,5,12,15,Techhnosaurus'spine,Apatosaurus'sail,Troodon'leg,Quetzalcoatlus'skull,Enigmosaurus'ribs,Stegoceras'tail,93.16
772,13309,Transport,87,0x1C635D961A3A41cC368E49b036036957faD9ff5a,15,12,8,12,5,5,Kunmingosaurus'spine,Megalosaurus'sail,Pentaceratop'leg,Corythosaurus'skull,Laplatasaurus'ribs,Pachycephalosaurus'tail,46.88
189,3052,Destroyer,88,0xf6652675Ea79654a28C8e2e606974f7d4E325AB9,10,15,13,5,12,15,Alectrosaurus'spine,Archaeopteryx'sail,Brontosaurus'leg,Quetzalcoatlus'skull,Dromaeosaurus'ribs,Arctosaurus'tail,100.61
824,18290,Cruiser,0,0x987Ff914310F7FdF232801Ca07771Ddc6ff0F416,11,12,15,9,8,6,Styracosaurus'spine,Baryonyx'sail,Lufengosaurus'leg,Hypselosaurus'skull,Deinonychus'ribs,Enigmosaurus'tail,44.38
506,17665,Assault,34,0xC431a8ce34Bd0049404A1085B6a529908E75De76,14,9,14,11,8,15,Mosasaurus'spine,Arctosaurus'sail,Edmontosaurus'leg,Barosaurus'skull,Orodromeus'ribs,Jurassosaurus'tail,104.42
332,3361,Cruiser,93,0x2ecEaf8ecb1A522cD3e2A57f2d3ECd9d5Abb1F72,11,8,13,13,13,10,Ornitholestes'spine,Branchiosaurus'sail,Dilophosaurus'leg,Tenontosaurus'skull,Elosaurus 'ribs,Archaeopteryx'tail,78.31
758,15288,Destroyer,99,0x9C13d43C82b96126F9e2805986aee8E3e01D3384,5,15,12,11,13,11,Lesothosaurus'spine,Pterodactylus'sail,Barosaurus'leg,Shantungosaurus'skull,Mosasaurus'ribs,Acrocanthosaurus'tail,111.88
845,13523,Frigate,9,0xaaeF778577b9B8a13AD377b2377Ff3D3fAB0e2a1,6,11,11,12,8,11,Spinosaur'spine,Scelidosaurus'sail,Apatosaurus'leg,Laosaurus'skull,Ricardoestesia'ribs,Minmi'tail,70.48
859,7224,Transport,77,0xe8858b52aE4FA2C7421045C4c1824bE1151Fc519,12,8,8,10,8,8,Brontosaurus'spine,Argentinosaurus'sail,Nodosaurus'leg,Laosaurus'skull,Therizinosaurus'ribs,Elosaurus 'tail,31.70
627,20,Assault,86,0x351DB7B6ADca9846FB0E0DBB3d61f57b66b8ed00,13,12,5,5,7,15,Dimetrodon'spine,Acrocanthosaurus'sail,Aragosaurus'leg,Polacanthus'skull,Pentaceratop'ribs,Adasaurus'tail,372.92
